Date Time, Water Level, Sigma, I, L 
2016-01-01 00:00,0.728,0.010,0,0
2016-01-01 01:00,0.751,0.010,0,0
2016-01-01 02:00,0.758,0.007,0,0
2016-01-01 03:00,0.810,0.010,0,0
2016-01-01 04:00,0.833,0.013,0,0
2016-01-01 05:00,0.843,0.013,0,0
2016-01-01 06:00,0.807,0.010,0,0
2016-01-01 07:00,0.827,0.013,0,0
2016-01-01 08:00,0.830,0.013,0,0
2016-01-01 09:00,0.774,0.016,0,0
2016-01-01 10:00,0.741,0.013,0,0
2016-01-01 11:00,0.768,0.013,0,0
2016-01-01 12:00,0.778,0.013,0,0
2016-01-01 13:00,0.787,0.016,0,0
2016-01-01 14:00,0.705,0.016,0,0
2016-01-01 15:00,0.682,0.016,0,0
2016-01-01 16:00,0.673,0.016,0,0
2016-01-01 17:00,0.653,0.016,0,0
2016-01-01 18:00,0.653,0.007,0,0
2016-01-01 19:00,0.610,0.010,0,0
2016-01-01 20:00,0.594,0.010,0,0
2016-01-01 21:00,0.581,0.007,0,0
2016-01-01 22:00,0.600,0.007,0,0
2016-01-01 23:00,0.564,0.007,0,0
2016-01-02 00:00,0.610,0.007,0,0
2016-01-02 01:00,0.696,0.007,0,0
2016-01-02 02:00,0.692,0.007,0,0
2016-01-02 03:00,0.758,0.007,0,0
2016-01-02 04:00,0.719,0.007,0,0
2016-01-02 05:00,0.725,0.010,0,0
2016-01-02 06:00,0.761,0.007,0,0
2016-01-02 07:00,0.738,0.010,0,0
2016-01-02 08:00,0.705,0.010,0,0
2016-01-02 09:00,0.732,0.007,0,0
2016-01-02 10:00,0.669,0.003,0,0
2016-01-02 11:00,0.650,0.007,0,0
2016-01-02 12:00,0.653,0.007,0,0
2016-01-02 13:00,0.630,0.003,0,0
2016-01-02 14:00,0.604,0.003,0,0
2016-01-02 15:00,0.597,0.007,0,0
2016-01-02 16:00,0.571,0.010,0,0
2016-01-02 17:00,0.581,0.007,0,0
2016-01-02 18:00,0.571,0.007,0,0
2016-01-02 19:00,0.577,0.007,0,0
2016-01-02 20:00,0.535,0.007,0,0
2016-01-02 21:00,0.548,0.007,0,0
2016-01-02 22:00,0.584,0.007,0,0
2016-01-02 23:00,0.614,0.003,0,0
2016-01-03 00:00,0.666,0.007,0,0
2016-01-03 01:00,0.669,0.010,0,0
2016-01-03 02:00,0.673,0.007,0,0
2016-01-03 03:00,0.751,0.007,0,0
2016-01-03 04:00,0.778,0.007,0,0
2016-01-03 05:00,0.807,0.007,0,0
2016-01-03 06:00,0.801,0.007,0,0
2016-01-03 07:00,0.794,0.010,0,0
2016-01-03 08:00,0.745,0.003,0,0
2016-01-03 09:00,0.696,0.003,0,0
2016-01-03 10:00,0.696,0.007,0,0
2016-01-03 11:00,0.643,0.003,0,0
2016-01-03 12:00,0.650,0.003,0,0
2016-01-03 13:00,0.620,0.003,0,0
2016-01-03 14:00,0.571,0.003,0,0
2016-01-03 15:00,0.581,0.003,0,0
2016-01-03 16:00,0.623,0.003,0,0
2016-01-03 17:00,0.614,0.003,0,0
2016-01-03 18:00,0.610,0.003,0,0
2016-01-03 19:00,0.627,0.003,0,0
2016-01-03 20:00,0.643,0.000,0,0
2016-01-03 21:00,0.659,0.003,0,0
2016-01-03 22:00,0.673,0.003,0,0
2016-01-03 23:00,0.689,0.000,0,0
2016-01-04 00:00,0.696,0.000,0,0
2016-01-04 01:00,0.712,0.000,0,0
2016-01-04 02:00,0.751,0.000,0,0
2016-01-04 03:00,0.745,0.007,0,0
2016-01-04 04:00,0.732,0.000,0,0
2016-01-04 05:00,0.712,0.007,0,0
2016-01-04 06:00,0.735,0.003,0,0
2016-01-04 07:00,0.709,0.003,0,0
2016-01-04 08:00,0.640,0.003,0,0
2016-01-04 09:00,0.600,0.000,0,0
2016-01-04 10:00,0.564,0.000,0,0
2016-01-04 11:00,0.531,0.003,0,0
2016-01-04 12:00,0.495,0.003,0,0
2016-01-04 13:00,0.479,0.003,0,0
2016-01-04 14:00,0.440,0.003,0,0
2016-01-04 15:00,0.397,0.003,0,0
2016-01-04 16:00,0.358,0.003,0,0
2016-01-04 17:00,0.338,0.003,0,0
2016-01-04 18:00,0.358,0.003,0,0
2016-01-04 19:00,0.407,0.007,0,0
2016-01-04 20:00,0.397,0.003,0,0
2016-01-04 21:00,0.423,0.007,0,0
2016-01-04 22:00,0.459,0.003,0,0
2016-01-04 23:00,0.505,0.003,0,0
2016-01-05 00:00,0.502,0.003,0,0
2016-01-05 01:00,0.538,0.003,0,0
2016-01-05 02:00,0.587,0.003,0,0
2016-01-05 03:00,0.610,0.003,0,0
2016-01-05 04:00,0.630,0.000,0,0
2016-01-05 05:00,0.650,0.000,0,0
2016-01-05 06:00,0.669,0.000,0,0
2016-01-05 07:00,0.699,0.000,0,0
2016-01-05 08:00,0.676,0.003,0,0
2016-01-05 09:00,0.630,0.003,0,0
2016-01-05 10:00,0.568,0.007,0,0
2016-01-05 11:00,0.518,0.007,0,0
2016-01-05 12:00,0.512,0.007,0,0
2016-01-05 13:00,0.479,0.010,0,0
2016-01-05 14:00,0.443,0.010,0,0
2016-01-05 15:00,0.420,0.010,0,0
2016-01-05 16:00,0.404,0.013,0,0
2016-01-05 17:00,0.423,0.013,0,0
2016-01-05 18:00,0.410,0.016,0,0
2016-01-05 19:00,0.476,0.016,0,0
2016-01-05 20:00,0.531,0.020,0,0
2016-01-05 21:00,0.568,0.016,0,0
2016-01-05 22:00,0.568,0.016,0,0
2016-01-05 23:00,0.591,0.020,0,0
2016-01-06 00:00,0.627,0.013,0,0
2016-01-06 01:00,0.719,0.013,0,0
2016-01-06 02:00,0.784,0.020,0,0
2016-01-06 03:00,0.807,0.013,0,0
2016-01-06 04:00,0.860,0.010,0,0
2016-01-06 05:00,0.853,0.003,0,0
2016-01-06 06:00,0.902,0.000,0,0
2016-01-06 07:00,0.919,0.003,0,0
2016-01-06 08:00,0.919,0.007,0,0
2016-01-06 09:00,0.883,0.007,0,0
2016-01-06 10:00,0.846,0.010,0,0
2016-01-06 11:00,0.791,0.003,0,0
2016-01-06 12:00,0.764,0.007,0,0
2016-01-06 13:00,0.755,0.003,0,0
2016-01-06 14:00,0.712,0.007,0,0
2016-01-06 15:00,0.692,0.003,0,0
2016-01-06 16:00,0.663,0.003,0,0
2016-01-06 17:00,0.659,0.003,0,0
2016-01-06 18:00,0.696,0.003,0,0
2016-01-06 19:00,0.758,0.003,0,0
2016-01-06 20:00,0.817,0.003,0,0
2016-01-06 21:00,0.820,0.007,0,0
2016-01-06 22:00,0.879,0.003,0,0
2016-01-06 23:00,0.932,0.003,0,0
2016-01-07 00:00,0.984,0.000,0,0
2016-01-07 01:00,0.955,0.010,0,0
2016-01-07 02:00,1.083,0.003,0,0
2016-01-07 03:00,1.129,0.000,0,0
2016-01-07 04:00,1.148,0.000,0,0
2016-01-07 05:00,1.207,0.003,0,0
2016-01-07 06:00,1.227,0.000,0,0
2016-01-07 07:00,1.257,0.000,0,0
2016-01-07 08:00,1.250,0.000,0,0
2016-01-07 09:00,1.224,0.000,0,0
2016-01-07 10:00,1.184,0.003,0,0
2016-01-07 11:00,1.155,0.007,0,0
2016-01-07 12:00,1.125,0.000,0,0
2016-01-07 13:00,1.083,0.000,0,0
2016-01-07 14:00,1.063,0.003,0,0
2016-01-07 15:00,1.033,0.003,0,0
2016-01-07 16:00,0.988,0.003,0,0
2016-01-07 17:00,0.968,0.003,0,0
2016-01-07 18:00,0.961,0.007,0,0
2016-01-07 19:00,0.988,0.003,0,0
2016-01-07 20:00,1.033,0.010,0,0
2016-01-07 21:00,1.079,0.003,0,0
2016-01-07 22:00,1.112,0.007,0,0
2016-01-07 23:00,1.129,0.003,0,0
2016-01-08 00:00,1.155,0.003,0,0
2016-01-08 01:00,1.198,0.003,0,0
2016-01-08 02:00,1.217,0.003,0,0
2016-01-08 03:00,1.266,0.000,0,0
2016-01-08 04:00,1.309,0.000,0,0
2016-01-08 05:00,1.329,0.003,0,0
2016-01-08 06:00,1.342,0.003,0,0
2016-01-08 07:00,1.365,0.000,0,0
2016-01-08 08:00,1.355,0.003,0,0
2016-01-08 09:00,1.325,0.000,0,0
2016-01-08 10:00,1.293,0.000,0,0
2016-01-08 11:00,1.253,0.000,0,0
2016-01-08 12:00,1.220,0.003,0,0
2016-01-08 13:00,1.158,0.003,0,0
2016-01-08 14:00,1.119,0.000,0,0
2016-01-08 15:00,1.099,0.007,0,0
2016-01-08 16:00,1.027,0.003,0,0
2016-01-08 17:00,0.994,0.003,0,0
2016-01-08 18:00,0.965,0.003,0,0
2016-01-08 19:00,0.961,0.003,0,0
2016-01-08 20:00,0.955,0.007,0,0
2016-01-08 21:00,0.997,0.003,0,0
2016-01-08 22:00,1.047,0.003,0,0
2016-01-08 23:00,1.089,0.010,0,0
2016-01-09 00:00,1.086,0.003,0,0
2016-01-09 01:00,1.119,0.003,0,0
2016-01-09 02:00,1.145,0.003,0,0
2016-01-09 03:00,1.178,0.003,0,0
2016-01-09 04:00,1.214,0.003,0,0
2016-01-09 05:00,1.230,0.003,0,0
2016-01-09 06:00,1.240,0.007,0,0
2016-01-09 07:00,1.237,0.003,0,0
2016-01-09 08:00,1.253,0.007,0,0
2016-01-09 09:00,1.253,0.003,0,0
2016-01-09 10:00,1.161,0.003,0,0
2016-01-09 11:00,1.073,0.007,0,0
2016-01-09 12:00,1.073,0.010,0,0
2016-01-09 13:00,0.984,0.007,0,0
2016-01-09 14:00,0.915,0.007,0,0
2016-01-09 15:00,0.833,0.010,0,0
2016-01-09 16:00,0.787,0.013,0,0
2016-01-09 17:00,0.791,0.013,0,0
2016-01-09 18:00,0.764,0.013,0,0
2016-01-09 19:00,0.732,0.010,0,0
2016-01-09 20:00,0.735,0.013,0,0
2016-01-09 21:00,0.741,0.007,0,0
2016-01-09 22:00,0.784,0.010,0,0
2016-01-09 23:00,0.840,0.007,0,0
2016-01-10 00:00,0.850,0.007,0,0
2016-01-10 01:00,0.896,0.013,0,0
2016-01-10 02:00,0.873,0.016,0,0
2016-01-10 03:00,0.909,0.013,0,0
2016-01-10 04:00,0.807,0.016,0,0
2016-01-10 05:00,0.781,0.016,0,0
2016-01-10 06:00,0.768,0.013,0,0
2016-01-10 07:00,0.784,0.013,0,0
2016-01-10 08:00,0.787,0.020,0,0
2016-01-10 09:00,0.676,0.013,0,0
2016-01-10 10:00,0.597,0.013,0,0
2016-01-10 11:00,0.623,0.010,0,0
2016-01-10 12:00,0.466,0.007,0,0
2016-01-10 13:00,0.459,0.003,0,0
2016-01-10 14:00,0.423,0.007,0,0
2016-01-10 15:00,0.361,0.007,0,0
2016-01-10 16:00,0.318,0.010,0,0
2016-01-10 17:00,0.266,0.007,0,0
2016-01-10 18:00,0.180,0.007,0,0
2016-01-10 19:00,0.194,0.007,0,0
2016-01-10 20:00,0.180,0.003,0,0
2016-01-10 21:00,0.180,0.007,0,0
2016-01-10 22:00,0.207,0.003,0,0
2016-01-10 23:00,0.269,0.003,0,0
2016-01-11 00:00,0.318,0.003,0,0
2016-01-11 01:00,0.292,0.007,0,0
2016-01-11 02:00,0.285,0.003,0,0
2016-01-11 03:00,0.305,0.003,0,0
2016-01-11 04:00,0.331,0.007,0,0
2016-01-11 05:00,0.404,0.007,0,0
2016-01-11 06:00,0.420,0.010,0,0
2016-01-11 07:00,0.427,0.007,0,0
2016-01-11 08:00,0.453,0.003,0,0
2016-01-11 09:00,0.482,0.003,0,0
2016-01-11 10:00,0.499,0.003,0,0
2016-01-11 11:00,0.459,0.003,0,0
2016-01-11 12:00,0.361,0.003,0,0
2016-01-11 13:00,0.302,0.007,0,0
2016-01-11 14:00,0.269,0.007,0,0
2016-01-11 15:00,0.253,0.007,0,0
2016-01-11 16:00,0.226,0.007,0,0
2016-01-11 17:00,0.148,0.007,0,0
2016-01-11 18:00,0.112,0.010,0,0
2016-01-11 19:00,0.098,0.007,0,0
2016-01-11 20:00,0.098,0.007,0,0
2016-01-11 21:00,0.154,0.010,0,0
2016-01-11 22:00,0.240,0.007,0,0
2016-01-11 23:00,0.269,0.010,0,0
2016-01-12 00:00,0.305,0.007,0,0
2016-01-12 01:00,0.361,0.003,0,0
2016-01-12 02:00,0.423,0.007,0,0
2016-01-12 03:00,0.446,0.007,0,0
2016-01-12 04:00,0.528,0.003,0,0
2016-01-12 05:00,0.538,0.003,0,0
2016-01-12 06:00,0.597,0.003,0,0
2016-01-12 07:00,0.620,0.003,0,0
2016-01-12 08:00,0.650,0.003,0,0
2016-01-12 09:00,0.699,0.003,0,0
2016-01-12 10:00,0.745,0.000,0,0
2016-01-12 11:00,0.751,0.003,0,0
2016-01-12 12:00,0.764,0.000,0,0
2016-01-12 13:00,0.732,0.003,0,0
2016-01-12 14:00,0.679,0.003,0,0
2016-01-12 15:00,0.620,0.003,0,0
2016-01-12 16:00,0.587,0.010,0,0
2016-01-12 17:00,0.531,0.013,0,0
2016-01-12 18:00,0.509,0.003,0,0
2016-01-12 19:00,0.472,0.003,0,0
2016-01-12 20:00,0.443,0.003,0,0
2016-01-12 21:00,0.423,0.003,0,0
2016-01-12 22:00,0.466,0.003,0,0
2016-01-12 23:00,0.509,0.003,0,0
2016-01-13 00:00,0.509,0.007,0,0
2016-01-13 01:00,0.571,0.003,0,0
2016-01-13 02:00,0.584,0.007,0,0
2016-01-13 03:00,0.617,0.003,0,0
2016-01-13 04:00,0.607,0.003,0,0
2016-01-13 05:00,0.650,0.003,0,0
2016-01-13 06:00,0.686,0.003,0,0
2016-01-13 07:00,0.699,0.003,0,0
2016-01-13 08:00,0.705,0.000,0,0
2016-01-13 09:00,0.719,0.000,0,0
2016-01-13 10:00,0.732,0.000,0,0
2016-01-13 11:00,0.741,0.000,0,0
2016-01-13 12:00,0.722,0.003,0,0
2016-01-13 13:00,0.682,0.003,0,0
2016-01-13 14:00,0.623,0.007,0,0
2016-01-13 15:00,0.561,0.007,0,0
2016-01-13 16:00,0.525,0.007,0,0
2016-01-13 17:00,0.499,0.003,0,0
2016-01-13 18:00,0.463,0.003,0,0
2016-01-13 19:00,0.446,0.003,0,0
2016-01-13 20:00,0.390,0.007,0,0
2016-01-13 21:00,0.364,0.003,0,0
2016-01-13 22:00,0.387,0.003,0,0
2016-01-13 23:00,0.443,0.007,0,0
2016-01-14 00:00,0.492,0.003,0,0
2016-01-14 01:00,0.509,0.003,0,0
2016-01-14 02:00,0.535,0.003,0,0
2016-01-14 03:00,0.554,0.003,0,0
2016-01-14 04:00,0.558,0.007,0,0
2016-01-14 05:00,0.587,0.003,0,0
2016-01-14 06:00,0.630,0.003,0,0
2016-01-14 07:00,0.653,0.003,0,0
2016-01-14 08:00,0.676,0.003,0,0
2016-01-14 09:00,0.699,0.003,0,0
2016-01-14 10:00,0.725,0.000,0,0
2016-01-14 11:00,0.778,0.000,0,0
2016-01-14 12:00,0.791,0.000,0,0
2016-01-14 13:00,0.801,0.003,0,0
2016-01-14 14:00,0.820,0.003,0,0
2016-01-14 15:00,0.791,0.003,0,0
2016-01-14 16:00,0.774,0.003,0,0
2016-01-14 17:00,0.741,0.016,0,0
2016-01-14 18:00,0.732,0.003,0,0
2016-01-14 19:00,0.712,0.003,0,0
2016-01-14 20:00,0.669,0.010,0,0
2016-01-14 21:00,0.699,0.007,0,0
2016-01-14 22:00,0.679,0.003,0,0
2016-01-14 23:00,0.719,0.003,0,0
2016-01-15 00:00,0.771,0.003,0,0
2016-01-15 01:00,0.791,0.003,0,0
2016-01-15 02:00,0.814,0.000,0,0
2016-01-15 03:00,0.823,0.000,0,0
2016-01-15 04:00,0.843,0.000,0,0
2016-01-15 05:00,0.863,0.000,0,0
2016-01-15 06:00,0.892,0.000,0,0
2016-01-15 07:00,0.889,0.000,0,0
2016-01-15 08:00,0.889,0.000,0,0
2016-01-15 09:00,0.843,0.000,0,0
2016-01-15 10:00,0.827,0.000,0,0
2016-01-15 11:00,0.837,0.000,0,0
2016-01-15 12:00,0.846,0.003,0,0
2016-01-15 13:00,0.863,0.003,0,0
2016-01-15 14:00,0.853,0.003,0,0
2016-01-15 15:00,0.827,0.007,0,0
2016-01-15 16:00,0.797,0.010,0,0
2016-01-15 17:00,0.761,0.007,0,0
2016-01-15 18:00,0.748,0.007,0,0
2016-01-15 19:00,0.741,0.003,0,0
2016-01-15 20:00,0.722,0.003,0,0
2016-01-15 21:00,0.692,0.007,0,0
2016-01-15 22:00,0.689,0.003,0,0
2016-01-15 23:00,0.735,0.003,0,0
2016-01-16 00:00,0.715,0.003,0,0
2016-01-16 01:00,0.728,0.003,0,0
2016-01-16 02:00,0.774,0.003,0,0
2016-01-16 03:00,0.787,0.003,0,0
2016-01-16 04:00,0.774,0.003,0,0
2016-01-16 05:00,0.755,0.000,0,0
2016-01-16 06:00,0.761,0.003,0,0
2016-01-16 07:00,0.745,0.003,0,0
2016-01-16 08:00,0.725,0.003,0,0
2016-01-16 09:00,0.702,0.003,0,0
2016-01-16 10:00,0.682,0.003,0,0
2016-01-16 11:00,0.640,0.003,0,0
2016-01-16 12:00,0.630,0.003,0,0
2016-01-16 13:00,0.630,0.003,0,0
2016-01-16 14:00,0.617,0.003,0,0
2016-01-16 15:00,0.597,0.003,0,0
2016-01-16 16:00,0.558,0.003,0,0
2016-01-16 17:00,0.554,0.013,0,0
2016-01-16 18:00,0.564,0.013,0,0
2016-01-16 19:00,0.600,0.030,0,0
2016-01-16 20:00,0.902,0.020,0,0
2016-01-16 21:00,0.686,0.023,0,0
2016-01-16 22:00,0.430,0.020,0,0
2016-01-16 23:00,0.443,0.007,0,0
2016-01-17 00:00,0.449,0.003,0,0
2016-01-17 01:00,0.479,0.003,0,0
2016-01-17 02:00,0.554,0.007,0,0
2016-01-17 03:00,0.653,0.016,0,0
2016-01-17 04:00,0.620,0.013,0,0
2016-01-17 05:00,0.633,0.010,0,0
2016-01-17 06:00,0.515,0.010,0,0
2016-01-17 07:00,0.545,0.010,0,0
2016-01-17 08:00,0.482,0.010,0,0
2016-01-17 09:00,0.443,0.010,0,0
2016-01-17 10:00,0.413,0.016,0,0
2016-01-17 11:00,0.364,0.016,0,0
2016-01-17 12:00,0.308,0.013,0,0
2016-01-17 13:00,0.292,0.010,0,0
2016-01-17 14:00,0.335,0.007,0,0
2016-01-17 15:00,0.417,0.003,0,0
2016-01-17 16:00,0.446,0.003,0,0
2016-01-17 17:00,0.463,0.003,0,0
2016-01-17 18:00,0.472,0.007,0,0
2016-01-17 19:00,0.505,0.003,0,0
